id,contributors,day,score,temperature_deviation,temperature_trend_deviation,timestamp
9b1f25fe-1d32-4071-a364-9338419113ac,"{'activity_balance': 83, 'body_temperature': 94, 'hrv_balance': 72, 'previous_day_activity': 62, 'previous_night': 71, 'recovery_index': 98, 'resting_heart_rate': 88, 'sleep_balance': 80}",1/13/2024,80,0.13,0.1,2024-01-13T00:00:00+00:00
fb54567b-fdb3-4efc-b3c3-7cea7f346978,"{'activity_balance': 79, 'body_temperature': 100, 'hrv_balance': 71, 'previous_day_activity': 76, 'previous_night': 74, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 86}",1/14/2024,84,0.01,0.02,2024-01-14T00:00:00+00:00
c485f306-4492-4be3-a743-da9d83330440,"{'activity_balance': 71, 'body_temperature': 97, 'hrv_balance': 86, 'previous_day_activity': 79, 'previous_night': 61, 'recovery_index': 79, 'resting_heart_rate': 99, 'sleep_balance': 75}",1/15/2024,80,-0.24,-0.13,2024-01-15T00:00:00+00:00
ff4950fc-5a6c-4462-8168-3e390ffdcc0c,"{'activity_balance': 62, 'body_temperature': 100, 'hrv_balance': 88, 'previous_day_activity': 74, 'previous_night': 68, 'recovery_index': 87, 'resting_heart_rate': 100, 'sleep_balance': 81}",1/16/2024,82,-0.06,0.03,2024-01-16T00:00:00+00:00
8afaf771-08cb-4920-959b-0364d91bdac5,"{'activity_balance': 51, 'body_temperature': 95, 'hrv_balance': 95, 'previous_day_activity': 58, 'previous_night': 60, 'recovery_index': 40, 'resting_heart_rate': 77, 'sleep_balance': 74}",1/17/2024,70,0.13,0.01,2024-01-17T00:00:00+00:00
311fef3d-acc5-4122-b2fb-25389a085769,"{'activity_balance': 70, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 79, 'previous_night': 73, 'recovery_index': 92, 'resting_heart_rate': 85, 'sleep_balance': 73}",1/18/2024,81,-0.1,-0.13,2024-01-18T00:00:00+00:00
9486c6cd-75b6-4f91-9b8b-16309c3cbfbe,"{'activity_balance': 52, 'body_temperature': 92, 'hrv_balance': 96, 'previous_day_activity': 75, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 52, 'sleep_balance': 73}",1/19/2024,76,0.16,0.07,2024-01-19T00:00:00+00:00
83d040d7-2dab-476f-b799-c0e09ccc96e6,"{'activity_balance': 56, 'body_temperature': 95, 'hrv_balance': 99, 'previous_day_activity': 81, 'previous_night': 76, 'recovery_index': 100, 'resting_heart_rate': 45, 'sleep_balance': 69}",1/20/2024,76,0.12,0.09,2024-01-20T00:00:00+00:00
0e8275f3-6b29-420b-9a3a-0ae1bde32794,"{'activity_balance': 54, 'body_temperature': 89, 'hrv_balance': 99, 'previous_day_activity': 75, 'previous_night': 79, 'recovery_index': 100, 'resting_heart_rate': 21, 'sleep_balance': 73}",1/21/2024,73,0.2,0.08,2024-01-20T19:00:00-05:00
6532b004-3577-44d2-baf9-d89510fe22f9,"{'activity_balance': 68, 'body_temperature': 97, 'hrv_balance': 97, 'previous_day_activity': 90, 'previous_night': 66, 'recovery_index': 79, 'resting_heart_rate': 64, 'sleep_balance': 68}",1/22/2024,77,0.1,0.14,2024-01-22T00:00:00+00:00
edb6ecf6-de20-408b-9373-d024a124d391,"{'activity_balance': 47, 'body_temperature': 100, 'hrv_balance': 97, 'previous_day_activity': 66, 'previous_night': 79, 'recovery_index': 91, 'resting_heart_rate': 90, 'sleep_balance': 79}",1/23/2024,80,-0.04,0.08,2024-01-23T00:00:00+00:00
35caad1c-f7ff-40bb-a036-b906e20610b9,"{'activity_balance': 72, 'body_temperature': 100, 'hrv_balance': 93, 'previous_day_activity': 81, 'previous_night': 81, 'recovery_index': 85, 'resting_heart_rate': 98, 'sleep_balance': 74}",1/24/2024,84,0,0.11,2024-01-24T00:00:00+00:00
d014f973-9737-475c-a9c4-b3a3ebf497cd,"{'activity_balance': 46, 'body_temperature': 96, 'hrv_balance': 94, 'previous_day_activity': 26, 'previous_night': 70, 'recovery_index': 98, 'resting_heart_rate': 81, 'sleep_balance': 76}",1/25/2024,73,0.11,0.09,2024-01-25T00:00:00+00:00
82fddf42-d5a1-4e53-b662-402a429fd3e4,"{'activity_balance': 74, 'body_temperature': 100, 'hrv_balance': 81, 'previous_day_activity': 83, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 56, 'sleep_balance': 77}",1/26/2024,77,0.02,0,2024-01-26T00:00:00+00:00
2391a410-1bf6-4309-ba6b-3deff723f26b,"{'activity_balance': 59, 'body_temperature': 100, 'hrv_balance': 88, 'previous_day_activity': 84, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 82, 'sleep_balance': 80}",1/27/2024,81,0.03,0.05,2024-01-27T00:00:00+00:00
8de8bfd2-ee7c-4451-b8d5-249a50f164db,"{'activity_balance': 44, 'body_temperature': 96, 'hrv_balance': 86, 'previous_day_activity': 1, 'previous_night': 68, 'recovery_index': 99, 'resting_heart_rate': 41, 'sleep_balance': 77}",1/28/2024,63,0.12,0.11,2024-01-28T00:00:00+00:00
c88f2de2-6fd6-4430-a4c8-c000a8fbb3ed,"{'activity_balance': 80, 'body_temperature': 100, 'hrv_balance': 65, 'previous_day_activity': 79, 'previous_night': 39, 'recovery_index': 57, 'resting_heart_rate': 67, 'sleep_balance': 63}",1/29/2024,65,-0.15,-0.02,2024-01-29T00:00:00+00:00
d3a7a745-15ae-4406-9baf-6e8dc8630425,"{'activity_balance': 45, 'body_temperature': 100, 'hrv_balance': 79, 'previous_day_activity': 68, 'previous_night': 81, 'recovery_index': 100, 'resting_heart_rate': 76, 'sleep_balance': 82}",1/30/2024,77,0.02,0.05,2024-01-30T00:00:00+00:00
6245c956-e0e9-4b19-88b1-f516ae8ae524,"{'activity_balance': 62, 'body_temperature': 100, 'hrv_balance': 80, 'previous_day_activity': 49, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 84, 'sleep_balance': 62}",1/31/2024,74,0.03,0.04,2024-01-31T00:00:00+00:00
e66875c2-1a15-40c0-be1d-d7a742a79355,"{'activity_balance': 53, 'body_temperature': 100, 'hrv_balance': 71, 'previous_day_activity': 60, 'previous_night': 76, 'recovery_index': 100, 'resting_heart_rate': 76, 'sleep_balance': 68}",2/1/2024,73,0.07,-0.01,2024-02-01T00:00:00+00:00
32634b03-7135-43d7-8334-13b2e014f77b,"{'activity_balance': 66, 'body_temperature': 100, 'hrv_balance': 64, 'previous_day_activity': 85, 'previous_night': 79, 'recovery_index': 100, 'resting_heart_rate': 68, 'sleep_balance': 69}",2/2/2024,76,-0.09,0,2024-02-02T00:00:00+00:00
4e095122-5836-4405-9c0c-186d6c0cd3ca,"{'activity_balance': 54, 'body_temperature': 96, 'hrv_balance': 72, 'previous_day_activity': 85, 'previous_night': 77, 'recovery_index': 100, 'resting_heart_rate': 61, 'sleep_balance': 72}",2/3/2024,75,0.11,0.08,2024-02-03T00:00:00+00:00
8fd4d179-dfc8-4121-afb7-8a73f7cae859,"{'activity_balance': 66, 'body_temperature': 96, 'hrv_balance': 54, 'previous_day_activity': 88, 'previous_night': 65, 'recovery_index': 94, 'resting_heart_rate': 86, 'sleep_balance': 72}",2/4/2024,75,0.11,0.07,2024-02-04T00:00:00+00:00
90dc986f-8410-4009-aee1-5a223a3c77ad,"{'activity_balance': 67, 'body_temperature': 100, 'hrv_balance': 61, 'previous_day_activity': 92, 'previous_night': 79, 'recovery_index': 81, 'resting_heart_rate': 100, 'sleep_balance': 76}",2/5/2024,80,-0.1,-0.03,2024-02-05T00:00:00+00:00
772eab2d-c46c-4055-8d30-000f55cb7ef3,"{'activity_balance': 59, 'body_temperature': 100, 'hrv_balance': 48, 'previous_day_activity': 70, 'previous_night': 77, 'recovery_index': 100, 'resting_heart_rate': 94, 'sleep_balance': 77}",2/6/2024,76,0.01,0.08,2024-02-06T00:00:00+00:00
42193fe0-564b-462e-b76c-b4e8faeebe8e,"{'activity_balance': 81, 'body_temperature': 98, 'hrv_balance': 50, 'previous_day_activity': 83, 'previous_night': 74, 'recovery_index': 95, 'resting_heart_rate': 94, 'sleep_balance': 72}",2/7/2024,78,0.08,0.07,2024-02-07T00:00:00+00:00
773ff5b6-e9a7-45c7-83c5-f9bce14cb59f,"{'activity_balance': 67, 'body_temperature': 100, 'hrv_balance': 56, 'previous_day_activity': 47, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 85, 'sleep_balance': 77}",2/8/2024,73,-0.03,-0.02,2024-02-08T00:00:00+00:00
55ce1c80-36d8-4298-804b-f9a8b9c8f48e,"{'activity_balance': 68, 'body_temperature': 99, 'hrv_balance': 53, 'previous_day_activity': 73, 'previous_night': 48, 'recovery_index': 94, 'resting_heart_rate': 77, 'sleep_balance': 66}",2/9/2024,69,-0.19,-0.03,2024-02-09T00:00:00+00:00
3710c48e-5efc-46ad-9229-96a08af97f53,"{'activity_balance': 71, 'body_temperature': 100, 'hrv_balance': 52, 'previous_day_activity': 76, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 85, 'sleep_balance': 77}",2/10/2024,76,-0.15,-0.01,2024-02-10T00:00:00+00:00
7acb1c86-7498-4520-8c75-4a290dd56060,"{'activity_balance': 54, 'body_temperature': 100, 'hrv_balance': 72, 'previous_day_activity': 1, 'previous_night': 68, 'recovery_index': 100, 'resting_heart_rate': 85, 'sleep_balance': 67}",2/11/2024,68,-0.06,-0.06,2024-02-11T00:00:00+00:00
5216a89f-b071-4f27-894b-820b2d9598ff,"{'activity_balance': 73, 'body_temperature': 87, 'hrv_balance': 66, 'previous_day_activity': 89, 'previous_night': 48, 'recovery_index': 91, 'resting_heart_rate': 69, 'sleep_balance': 63}",2/12/2024,71,0.22,0,2024-02-12T00:00:00+00:00
20bce19c-c9ba-4c12-9cf2-c96a604df524,"{'activity_balance': 62, 'body_temperature': 100, 'hrv_balance': 60, 'previous_day_activity': 92, 'previous_night': 80, 'recovery_index': 100, 'resting_heart_rate': 78, 'sleep_balance': 75}",2/13/2024,78,0.03,-0.04,2024-02-13T00:00:00+00:00
1070d4c9-6fe7-4905-9ad8-672c069a6446,"{'activity_balance': 63, 'body_temperature': 100, 'hrv_balance': 61, 'previous_day_activity': 88, 'previous_night': 66, 'recovery_index': 93, 'resting_heart_rate': 100, 'sleep_balance': 62}",2/14/2024,76,0.02,0.04,2024-02-14T00:00:00+00:00
a4b24b6a-94e7-4f32-afa8-c791e4588131,"{'activity_balance': 56, 'body_temperature': 100, 'hrv_balance': 69, 'previous_day_activity': 48, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 95, 'sleep_balance': 68}",2/15/2024,74,0,0.11,2024-02-15T00:00:00+00:00
024ac262-1d7f-4a5b-adea-878f6452f410,"{'activity_balance': 77, 'body_temperature': 100, 'hrv_balance': 32, 'previous_day_activity': 87, 'previous_night': 63, 'recovery_index': 99, 'resting_heart_rate': 78, 'sleep_balance': 63}",2/16/2024,70,-0.16,-0.03,2024-02-16T00:00:00+00:00
a58f8c8c-4623-4dd4-9912-23cc8b304ebe,"{'activity_balance': 62, 'body_temperature': 97, 'hrv_balance': 62, 'previous_day_activity': 76, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 86, 'sleep_balance': 72}",2/17/2024,76,0.1,0.06,2024-02-17T00:00:00+00:00
b0ff68ef-4bbf-4070-b5d4-4798be360de5,"{'activity_balance': 75, 'body_temperature': 99, 'hrv_balance': 30, 'previous_day_activity': 94, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 67}",2/18/2024,75,0.08,0.01,2024-02-18T00:00:00+00:00
4bffa250-fd07-4ed3-a4b9-e68f2640ea1a,"{'activity_balance': 55, 'body_temperature': 100, 'hrv_balance': 70, 'previous_day_activity': 11, 'previous_night': 62, 'recovery_index': 91, 'resting_heart_rate': 99, 'sleep_balance': 65}",2/19/2024,69,-0.07,-0.05,2024-02-19T00:00:00+00:00
97b7975d-12ce-4fa7-ac5c-e968f83a9b0e,"{'activity_balance': 80, 'body_temperature': 100, 'hrv_balance': 49, 'previous_day_activity': 85, 'previous_night': 82, 'recovery_index': 100, 'resting_heart_rate': 94, 'sleep_balance': 79}",2/20/2024,81,0.01,0.07,2024-02-20T00:00:00+00:00
5e3e7af5-c974-42b1-9a55-905d75318a81,"{'activity_balance': 67, 'body_temperature': 96, 'hrv_balance': 61, 'previous_day_activity': 93, 'previous_night': 86, 'recovery_index': 99, 'resting_heart_rate': 100, 'sleep_balance': 73}",2/21/2024,82,0.12,0.08,2024-02-21T00:00:00+00:00
2312b2b1-943e-4797-82c9-015fd7475198,"{'activity_balance': 60, 'body_temperature': 99, 'hrv_balance': 83, 'previous_day_activity': 50, 'previous_night': 71, 'recovery_index': 91, 'resting_heart_rate': 100, 'sleep_balance': 76}",2/22/2024,78,0.07,0.01,2024-02-22T00:00:00+00:00
c15d6d57-a832-4efd-bfac-f8833664149a,"{'activity_balance': 76, 'body_temperature': 95, 'hrv_balance': 87, 'previous_day_activity': 84, 'previous_night': 77, 'recovery_index': 96, 'resting_heart_rate': 75, 'sleep_balance': 79}",2/23/2024,82,0.12,0.09,2024-02-23T00:00:00+00:00
c033d4a2-66be-462a-a38b-14716674caac,"{'activity_balance': 63, 'body_temperature': 68, 'hrv_balance': 89, 'previous_day_activity': 80, 'previous_night': 78, 'recovery_index': 81, 'resting_heart_rate': 75, 'sleep_balance': 89}",2/24/2024,77,0.45,0.25,2024-02-24T00:00:00+00:00
ee7f32c8-76f1-42f0-a8cc-075cc543905c,"{'activity_balance': 71, 'body_temperature': 97, 'hrv_balance': 94, 'previous_day_activity': 86, 'previous_night': 62, 'recovery_index': 86, 'resting_heart_rate': 75, 'sleep_balance': 76}",2/25/2024,78,0.1,0.11,2024-02-25T00:00:00+00:00
07cc6fb2-b313-46f8-b585-abaf0ecf0cd0,"{'activity_balance': 60, 'body_temperature': 98, 'hrv_balance': 97, 'previous_day_activity': 36, 'previous_night': 56, 'recovery_index': 73, 'resting_heart_rate': 100, 'sleep_balance': 83}",2/26/2024,75,-0.2,0.08,2024-02-26T00:00:00+00:00
556d1d1a-3ad2-4e45-93ca-83083a693426,"{'activity_balance': 71, 'body_temperature': 100, 'hrv_balance': 99, 'previous_day_activity': 79, 'previous_night': 73, 'recovery_index': 98, 'resting_heart_rate': 92, 'sleep_balance': 84}",2/27/2024,85,0.01,0.22,2024-02-27T00:00:00+00:00
d3db899f-67a1-4c44-b1a5-54a13947d331,"{'activity_balance': 68, 'body_temperature': 100, 'hrv_balance': 98, 'previous_day_activity': 90, 'previous_night': 79, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 78}",2/28/2024,87,-0.14,-0.03,2024-02-27T19:00:00-05:00
e863b712-b791-4f3b-bed7-1fb4644b0464,"{'activity_balance': 62, 'body_temperature': 100, 'hrv_balance': 98, 'previous_day_activity': 64, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 78}",2/29/2024,83,0.01,-0.04,2024-02-29T00:00:00+00:00
2bec9c5e-7cd3-4300-947e-d4a06d6f68c2,"{'activity_balance': 74, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 87, 'previous_night': 67, 'recovery_index': 100, 'resting_heart_rate': 92, 'sleep_balance': 76}",3/1/2024,83,-0.14,-0.05,2024-03-01T00:00:00+00:00
cf1149fe-8233-47e9-ba6b-fa2fca63fa57,"{'activity_balance': 75, 'body_temperature': 88, 'hrv_balance': 100, 'previous_day_activity': 93, 'previous_night': 79, 'recovery_index': 100, 'resting_heart_rate': 92, 'sleep_balance': 81}",3/2/2024,88,0.21,0.05,2024-03-02T00:00:00+00:00
1587a512-ab65-4de1-8c27-ddaf6f3c2e4e,"{'activity_balance': 81, 'body_temperature': 96, 'hrv_balance': 90, 'previous_day_activity': 88, 'previous_night': 68, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 75}",3/3/2024,85,0.11,0.04,2024-03-03T00:00:00+00:00
8114f309-d66d-4609-ac84-c164951db0a4,"{'activity_balance': 79, 'body_temperature': 100, 'hrv_balance': 96, 'previous_day_activity': 91, 'previous_night': 82, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 84}",3/4/2024,90,0.01,0.01,2024-03-04T00:00:00+00:00
a066eb52-0b1b-4abc-94b3-33b684f882e5,"{'activity_balance': 94, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 87, 'previous_night': 81, 'recovery_index': 100, 'resting_heart_rate': 97, 'sleep_balance': 81}",3/5/2024,89,0.01,0.13,2024-03-04T19:00:00-05:00
0ddfb3e3-9e73-4dfa-8bc0-941a77ac2edf,"{'activity_balance': 91, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 87, 'previous_night': 70, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 82}",3/6/2024,88,-0.05,0.04,2024-03-06T04:00:00+04:00
b17e8a30-acb1-4b13-86c7-f0809738b1c7,"{'activity_balance': 98, 'body_temperature': 100, 'hrv_balance': 95, 'previous_day_activity': 89, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 86}",3/7/2024,91,-0.01,0.02,2024-03-07T00:00:00+00:00
b5dd5be7-089f-49cd-8d8e-93966e8c805a,"{'activity_balance': 99, 'body_temperature': 100, 'hrv_balance': 94, 'previous_day_activity': 90, 'previous_night': 81, 'recovery_index': 90, 'resting_heart_rate': 99, 'sleep_balance': 84}",3/8/2024,91,0.01,0.01,2024-03-08T00:00:00+00:00
227320f8-6aa2-4f72-b648-133b5509683d,"{'activity_balance': 99, 'body_temperature': 100, 'hrv_balance': 95, 'previous_day_activity': 82, 'previous_night': 74, 'recovery_index': 96, 'resting_heart_rate': 99, 'sleep_balance': 85}",3/9/2024,90,0.05,0.01,2024-03-09T00:00:00+00:00
91528a48-9a0d-4d13-875f-8cef6b97fe91,"{'activity_balance': 92, 'body_temperature': 100, 'hrv_balance': 97, 'previous_day_activity': 91, 'previous_night': 77, 'recovery_index': 100, 'resting_heart_rate': 96, 'sleep_balance': 87}",3/10/2024,91,-0.01,0.01,2024-03-10T00:00:00+00:00
e3d24503-0ba8-40e6-8362-38e0fd70fe6e,"{'activity_balance': 100, 'body_temperature': 97, 'hrv_balance': 96, 'previous_day_activity': 90, 'previous_night': 52, 'recovery_index': 74, 'resting_heart_rate': 87, 'sleep_balance': 73}",3/11/2024,82,-0.22,-0.05,2024-03-11T00:00:00+00:00
2911c5dd-2041-4c8f-94b5-ce357b442a4a,"{'activity_balance': 95, 'body_temperature': 97, 'hrv_balance': 92, 'previous_day_activity': 73, 'previous_night': 70, 'recovery_index': 100, 'resting_heart_rate': 97, 'sleep_balance': 85}",3/12/2024,88,0.11,0.07,2024-03-12T00:00:00+00:00
141dba63-5cac-472d-a638-6ecd03597d34,"{'activity_balance': 98, 'body_temperature': 100, 'hrv_balance': 85, 'previous_day_activity': 87, 'previous_night': 66, 'recovery_index': 58, 'resting_heart_rate': 93, 'sleep_balance': 69}",3/13/2024,80,-0.11,-0.06,2024-03-13T00:00:00+00:00
9edb5c74-5288-4820-963b-94a57f9b71aa,"{'activity_balance': 77, 'body_temperature': 100, 'hrv_balance': 81, 'previous_day_activity': 75, 'previous_night': 84, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 80}",3/14/2024,86,-0.05,-0.06,2024-03-14T00:00:00+00:00
4127725e-c02a-4fd3-82ab-1c56a7c3abdb,"{'activity_balance': 88, 'body_temperature': 100, 'hrv_balance': 81, 'previous_day_activity': 75, 'previous_night': 71, 'recovery_index': 100, 'resting_heart_rate': 63, 'sleep_balance': 68}",3/15/2024,77,0,0.04,2024-03-15T00:00:00+00:00
b8940977-2d43-4052-b983-c47971d46379,"{'activity_balance': 71, 'body_temperature': 89, 'hrv_balance': 77, 'previous_day_activity': 78, 'previous_night': 71, 'recovery_index': 70, 'resting_heart_rate': 64, 'sleep_balance': 77}",3/16/2024,74,0.2,0.04,2024-03-15T19:00:00-05:00
104841a0-913e-4acc-acd4-83c419be1002,"{'activity_balance': 80, 'body_temperature': 85, 'hrv_balance': 79, 'previous_day_activity': 85, 'previous_night': 75, 'recovery_index': 100, 'resting_heart_rate': 65, 'sleep_balance': 83}",3/17/2024,80,0.24,0.1,2024-03-17T00:00:00+00:00
1fccf26d-859d-4903-8884-52a357dd9a86,"{'activity_balance': 65, 'body_temperature': 100, 'hrv_balance': 84, 'previous_day_activity': 86, 'previous_night': 59, 'recovery_index': 82, 'resting_heart_rate': 82, 'sleep_balance': 69}",3/18/2024,76,-0.11,0.02,2024-03-18T00:00:00+00:00
e6205451-d524-4a5a-bec1-d3206c86e35d,"{'activity_balance': 77, 'body_temperature': 100, 'hrv_balance': 92, 'previous_day_activity': 84, 'previous_night': 66, 'recovery_index': 100, 'resting_heart_rate': 91, 'sleep_balance': 69}",3/19/2024,82,-0.14,0.1,2024-03-19T00:00:00+00:00
532a622f-58de-44b0-bbdc-162861f6b044,"{'activity_balance': 77, 'body_temperature': 94, 'hrv_balance': 100, 'previous_day_activity': 94, 'previous_night': 72, 'recovery_index': 76, 'resting_heart_rate': 91, 'sleep_balance': 66}",3/20/2024,82,0.13,0.15,2024-03-20T00:00:00+00:00
2528a292-5ae8-485f-adc0-eacb2994888a,"{'activity_balance': 73, 'body_temperature': 100, 'hrv_balance': 95, 'previous_day_activity': 76, 'previous_night': 76, 'recovery_index': 100, 'resting_heart_rate': 91, 'sleep_balance': 68}",3/21/2024,83,-0.03,-0.06,2024-03-21T01:00:00+01:00
68c3790f-ed3f-41ee-8c41-9917eeaa83ff,"{'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 92, 'previous_day_activity': 85, 'previous_night': 69, 'recovery_index': 100, 'resting_heart_rate': 100, 'sleep_balance': 65}",3/22/2024,84,-0.15,-0.06,2024-03-22T00:00:00+00:00
fefb4ffe-d5c0-4175-991c-c333c2819c49,"{'activity_balance': 84, 'body_temperature': 100, 'hrv_balance': 90, 'previous_day_activity': 88, 'previous_night': 74, 'recovery_index': 92, 'resting_heart_rate': 90, 'sleep_balance': 76}",3/23/2024,84,0.05,0.09,2024-03-23T00:00:00+00:00
2eae278a-c37b-42e4-b3ad-d7558eb0ddfc,"{'activity_balance': 90, 'body_temperature': 98, 'hrv_balance': 88, 'previous_day_activity': 87, 'previous_night': 66, 'recovery_index': 100, 'resting_heart_rate': 90, 'sleep_balance': 74}",3/24/2024,84,-0.21,-0.1,2024-03-24T00:00:00+00:00
63f8cdb5-014a-478f-886a-855f8292dbdb,"{'activity_balance': 73, 'body_temperature': 100, 'hrv_balance': 93, 'previous_day_activity': 10, 'previous_night': 73, 'recovery_index': 78, 'resting_heart_rate': 90, 'sleep_balance': 76}",3/25/2024,74,-0.16,-0.08,2024-03-25T00:00:00+00:00
d752ab56-8d0f-44f4-9a2f-f45e2242af8c,"{'activity_balance': 92, 'body_temperature': 100, 'hrv_balance': 84, 'previous_day_activity': 79, 'previous_night': 73, 'recovery_index': 99, 'resting_heart_rate': 81, 'sleep_balance': 79}",3/26/2024,83,0.01,0,2024-03-26T00:00:00+00:00
b4c5f1ea-35f7-4ad0-bd31-3d77eeb5367a,"{'activity_balance': 85, 'body_temperature': 100, 'hrv_balance': 95, 'previous_day_activity': 88, 'previous_night': 81, 'recovery_index': 100, 'resting_heart_rate': 81, 'sleep_balance': 78}",3/27/2024,86,-0.03,-0.11,2024-03-27T00:00:00+00:00
d643f598-e184-458a-a11a-37f2669a604d,"{'activity_balance': 77, 'body_temperature': 100, 'hrv_balance': 89, 'previous_day_activity': 81, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 90, 'sleep_balance': 77}",3/28/2024,84,-0.06,-0.06,2024-03-28T00:00:00+00:00
6ae0abc0-a6ea-4837-8972-1cb36fe3504d,"{'activity_balance': 88, 'body_temperature': 98, 'hrv_balance': 85, 'previous_day_activity': 88, 'previous_night': 72, 'recovery_index': 100, 'resting_heart_rate': 98, 'sleep_balance': 80}",3/29/2024,87,0.08,0.04,2024-03-29T00:00:00+00:00
583c6528-84f0-43ee-85a0-454124d3694f,"{'activity_balance': 84, 'body_temperature': 100, 'hrv_balance': 83, 'previous_day_activity': 87, 'previous_night': 73, 'recovery_index': 100, 'resting_heart_rate': 90, 'sleep_balance': 78}",3/30/2024,84,0.03,0,2024-03-30T00:00:00+00:00
f90e1505-3e9a-4c97-a877-ba9c41cd8005,"{'activity_balance': 90, 'body_temperature': 94, 'hrv_balance': 74, 'previous_day_activity': 86, 'previous_night': 65, 'recovery_index': 100, 'resting_heart_rate': 98, 'sleep_balance': 78}",3/31/2024,84,0.13,0.06,2024-03-31T00:00:00+00:00
9941a87e-200b-402e-9a0c-7df66feacf0e,"{'activity_balance': 89, 'body_temperature': 100, 'hrv_balance': 84, 'previous_day_activity': 89, 'previous_night': 67, 'recovery_index': 81, 'resting_heart_rate': 97, 'sleep_balance': 81}",4/1/2024,84,-0.06,0.03,2024-04-01T00:00:00+00:00
6037d919-e23b-455f-ab62-cc8483ad115d,"{'activity_balance': 87, 'body_temperature': 100, 'hrv_balance': 88, 'previous_day_activity': 80, 'previous_night': 75, 'recovery_index': 100, 'resting_heart_rate': 97, 'sleep_balance': 81}",4/2/2024,87,-0.06,0.02,2024-04-02T00:00:00+00:00
eb77f2e4-eb2f-451e-ba0b-1f55d2852ed0,"{'activity_balance': 95, 'body_temperature': 99, 'hrv_balance': 94, 'previous_day_activity': 89, 'previous_night': 82, 'recovery_index': 69, 'resting_heart_rate': 64, 'sleep_balance': 81}",4/3/2024,82,0.07,0.08,2024-04-03T00:00:00+00:00
41e3c5f6-f494-4f2a-8bf2-9430707c378d,"{'activity_balance': 84, 'body_temperature': 95, 'hrv_balance': 93, 'previous_day_activity': 82, 'previous_night': 59, 'recovery_index': 79, 'resting_heart_rate': 98, 'sleep_balance': 81}",4/4/2024,83,0.12,0.02,2024-04-03T20:00:00-04:00
6e8d1e4f-8ce6-4606-9b14-64e5046293fc,"{'activity_balance': 92, 'body_temperature': 96, 'hrv_balance': 99, 'previous_day_activity': 85, 'previous_night': 73, 'recovery_index': 88, 'resting_heart_rate': 98, 'sleep_balance': 79}",4/5/2024,88,0.11,0.05,2024-04-05T00:00:00+00:00
38200ee9-062b-4070-8444-abe276c99ed2,"{'activity_balance': 78, 'body_temperature': 100, 'hrv_balance': 92, 'previous_day_activity': 76, 'previous_night': 72, 'recovery_index': 94, 'resting_heart_rate': 56, 'sleep_balance': 80}",4/6/2024,79,-0.05,0.05,2024-04-06T00:00:00+00:00
633b5ce6-faa5-4b01-980a-3f6f83e32eea,"{'activity_balance': 89, 'body_temperature': 78, 'hrv_balance': 97, 'previous_day_activity': 82, 'previous_night': 81, 'recovery_index': 100, 'resting_heart_rate': 74, 'sleep_balance': 87}",4/7/2024,87,0.32,0.21,2024-04-07T00:00:00+00:00
8d7597cd-586d-4fd8-9036-ace962296a93,"{'activity_balance': 89, 'body_temperature': 99, 'hrv_balance': 100, 'previous_day_activity': 91, 'previous_night': 60, 'recovery_index': 87, 'resting_heart_rate': 82, 'sleep_balance': 70}",4/8/2024,82,-0.19,-0.01,2024-04-08T00:00:00+00:00
bae79623-de0f-4e23-9e76-c18391ee5dd7,"{'activity_balance': 88, 'body_temperature': 100, 'hrv_balance': 98, 'previous_day_activity': 84, 'previous_night': 63, 'recovery_index': 88, 'resting_heart_rate': 82, 'sleep_balance': 79}",4/9/2024,83,-0.03,0.05,2024-04-09T00:00:00+00:00
